rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
40,"spotify:track:7BIWqwuOJMKQN2GCjXQ7Fh","Poizi","HAİNSİN","ZUNA",18,35,6,"1499717"
41,"spotify:track:7qrXYKwZWOMdnrxN0HKm5x","manifest","Zamansızdık","Hypers",23,44,26,"1470082"
42,"spotify:track:2hc7C6Iy69sVb8JjZQRBij","Demet Akalın","Nazar","DOĞAN MÜZİK YAPIM",11,33,84,"1461073"
43,"spotify:track:3ZwRkdnTb4az8X5n4WXuHA","BLOK3","aklına ben gelicem","Mundo Music",1,46,98,"1452904"
44,"spotify:track:5tM5kDTxYKCFJzlfyXiTpF","Sıla","Kafa","SONY MUSIC TURKEY",38,38,20,"1386706"
45,"spotify:track:65txmqjijZoGYs1irX6tBU","Ati242","Her Nerdeysen","SST",13,50,43,"1384598"
46,"spotify:track:2QDSRyIio26v05eRWuBSjS","Keskin","EĞME BOYUN","RedKeys Music",43,53,6,"1322602"
47,"spotify:track:2Vo0kGsnu44Nmfuh3r5aJv","Şebnem Ferah","Sigara","PASAJ",40,55,13,"1318465"
48,"spotify:track:3tCCD2qQLdC99YkRwGPSsx","Yaşar","Kumralım","LİRİK MÜZİK",23,45,215,"1306368"
49,"spotify:track:2lh2tbZpcMs7scV62GcJaI","SNOW, Murat Boz, Era7capone","ÜZÜLECEKSİN 2.0","ZUNA",2,41,15,"1302759"
50,"spotify:track:5pEpvR03HbLxkBtK73EeJw","Ati242","Değişmene Rağmen","SST",2,51,57,"1286919"
51,"spotify:track:0E1hVdXGZu0MoE77bYyjie","Simge, Era7capone, Ozan Bayraşa, SNOW","YANKI X İNTİHAR","DİPH RECORDS & DMC",4,37,38,"1271404"
52,"spotify:track:3XZDLNS43nxBJ6HmAlVMGp","Semicenk","Gözlerinden Gözlerine","Eva Yapım & Eva Records",1,54,27,"1228479"
53,"spotify:track:2CdAVMxPhRsEHr3w5JzJu6","BLOK3","Hako diyorlar","Mundo Music",29,49,3,"1220483"
54,"spotify:track:4ytg8WEmLmHa0QebKOthGv","Gülşen, Murat Boz","İltimas","Ozinga",32,48,68,"1213300"
55,"spotify:track:1bV9ZIvvlsv68FFX5pBNk7","manifest, Pango","Zehir","Hypers",33,62,8,"1142105"
56,"spotify:track:3r4JGqyBhcIpOKRQLYjD5C","Şebnem Ferah","Mayın Tarlası","PASAJ",22,61,41,"1137542"
57,"spotify:track:2X4NUYZN0ylbM41ADKYv1X","BLOK3","GELME İSTEMEM","Mundo Music",5,72,40,"1129271"
58,"spotify:track:1QTxQQfJjNYzMcOpilX3Bf","Sezen Aksu","Sen Ağla","EMI - Kent Elektronik Sanayi ve Ticaret A.S.",16,52,6,"1117888"
59,"spotify:track:7M9KPD0b04Z1rxJNGERuAe","Fatma Turgut","İkimizden Biri","AVRUPA MÜZİK YAPIM",36,69,36,"1101458"
60,"spotify:track:51KQvZMR70ffMVxs4JugnX","Era7capone, Avie","RS6","ZUNA",39,39,2,"1092310"
61,"spotify:track:5mL3lm7htBJ2TOlvHm2c5S","Sertab Erener","Farzet","Kala Müzik, Under Exclusive Licence to ONErpm",7,104,20,"1085356"
62,"spotify:track:0QuKutgaaa0Q1WUZEnrZ93","Ati242","Sönen Sigaralar","SST",5,60,43,"1084201"
63,"spotify:track:3miyN5Xj06i5cfy8vNZfDU","Ati242","Shoote Shoote","SST",41,58,61,"1078717"
64,"spotify:track:35nnFD0QuF0tVnXZUTJezu","Melike Şahin","Canın Beni Çekti","Gülbaba Records",1,102,45,"1074972"
65,"spotify:track:12vJUYMaIzuozhvi3WJsXu","Özcan Deniz","Bir Dudaktan","Odeon Müzik Yapım",43,43,12,"1063007"
66,"spotify:track:5vqwKZgZjyhVLHMnzhQX6y","EDIS","Bir Yol","EDS Company",57,57,4,"1056975"
67,"spotify:track:5CiycCVVt7vLJyMw1MVfzS","Oğuzhan Koç, Merve Özbey","Geçsin Yıllar","Mahzen Media Production",2,73,12,"1050275"
